Server IP,QueryState,PlayersOnline,PlayerNames,Time (Epoch),Time (Human-Readable) [EST]
festivianservers.net,False,0,*,1714508592,04-30-2024_15-23-12
festivianservers.net,False,0,*,1714508640,04-30-2024_15-24-00
festivianservers.net,False,0,*,1714508700,04-30-2024_15-25-00
festivianservers.net,False,0,*,1714508760,04-30-2024_15-26-00
festivianservers.net,False,0,*,1714508848,04-30-2024_15-27-28
festivianservers.net,False,0,*,1714508880,04-30-2024_15-28-00
festivianservers.net,False,0,*,1714508940,04-30-2024_15-29-00
festivianservers.net,False,0,*,1714509000,04-30-2024_15-30-00
festivianservers.net,False,0,*,1714509060,04-30-2024_15-31-00
festivianservers.net,False,0,*,1714509120,04-30-2024_15-32-00
festivianservers.net,False,0,*,1714509180,04-30-2024_15-33-00
festivianservers.net,False,0,*,1714509240,04-30-2024_15-34-00
festivianservers.net,False,0,*,1714509300,04-30-2024_15-35-00
festivianservers.net,False,0,*,1714509360,04-30-2024_15-36-00
festivianservers.net,False,0,*,1714509420,04-30-2024_15-37-00
festivianservers.net,False,0,*,1714509480,04-30-2024_15-38-00
festivianservers.net,False,0,*,1714509540,04-30-2024_15-39-00
festivianservers.net,False,0,*,1714509601,04-30-2024_15-40-01
festivianservers.net,False,0,*,1714509660,04-30-2024_15-41-00
festivianservers.net,True,0,*,1714509842,04-30-2024_15-44-02
festivianservers.net,False,0,*,1714509902,04-30-2024_15-45-02
festivianservers.net,False,0,*,1714509960,04-30-2024_15-46-00
festivianservers.net,False,0,*,1714510021,04-30-2024_15-47-01
festivianservers.net,False,0,*,1714510080,04-30-2024_15-48-00
festivianservers.net,False,0,*,1714510140,04-30-2024_15-49-00
festivianservers.net,False,0,*,1714510200,04-30-2024_15-50-00
festivianservers.net,False,0,*,1714510260,04-30-2024_15-51-00
festivianservers.net,False,0,*,1714510320,04-30-2024_15-52-00
festivianservers.net,False,0,*,1714510380,04-30-2024_15-53-00
festivianservers.net,False,0,*,1714510440,04-30-2024_15-54-00
festivianservers.net,False,0,*,1714510501,04-30-2024_15-55-01
festivianservers.net,False,0,*,1714510560,04-30-2024_15-56-00
festivianservers.net,False,0,*,1714510620,04-30-2024_15-57-00
festivianservers.net,False,0,*,1714510680,04-30-2024_15-58-00
festivianservers.net,False,0,*,1714510741,04-30-2024_15-59-01
festivianservers.net,False,0,*,1714510761,04-30-2024_15-59-21
festivianservers.net,False,0,*,1714510797,04-30-2024_15-59-57
